,LFQ intensity SW480_1,LFQ intensity SW480_2,LFQ intensity SW480_3,LFQ intensity SW620_1,LFQ intensity SW620_2,LFQ intensity Sw620_3
5721,0.0,0.0,42262000.0,0.0,0.0,0.0
5722,0.0,0.0,0.0,8284700.0,0.0,3561600.0
5723,1287100000.0,1260100000.0,1321100000.0,5041100.0,5733300.0,4293600.0
5724,544510000.0,645670000.0,687460000.0,873470000.0,236890000.0,294660000.0
5725,2.5,2.5,31912000.0,0.0,0.0,0.0
5726,313100000.0,327880000.0,257760000.0,39055000.0,52973000.0,38307000.0
5727,108400000.0,106770000.0,86154000.0,104360000.0,100230000.0,98847000.0
5728,36474000.0,40592000.0,67634000.0,105850000.0,76728000.0,71842000.0
5729,0.0,7090500.0,4036300.0,0.0,0.0,0.0
5730,19791000.0,22792000.0,10964000.0,0.0,0.0,0.0
5731,13027000.0,20354000.0,23507000.0,9890000.0,12024000.0,8129300.0
5732,25825000.0,29739000.0,30651000.0,0.0,0.0,0.0
5733,1521600000.0,1223500000.0,1224900000.0,1290100000.0,1013500000.0,815840000.0
5734,13727000.0,17373000.0,12705000.0,22411000.0,16941000.0,18468000.0
5735,231160000.0,238090000.0,264790000.0,148480000.0,122500000.0,121350000.0
5736,124420000.0,118050000.0,147600000.0,0.0,0.0,0.0
5737,66718000.0,63707000.0,91017000.0,24858000.0,11817000.0,12146000.0
5738,1727400000.0,1515700000.0,1683400000.0,1555400000.0,1961700000.0,2013200000.0
5739,242830000.0,238520000.0,218990000.0,250770000.0,224480000.0,191050000.0
5740,25074000.0,25041000.0,42825000.0,11351000.0,10756000.0,11306000.0
5741,516790000.0,489340000.0,564690000.0,943910000.0,686020000.0,702070000.0
5742,79087000.0,82128000.0,83101000.0,105950000.0,91386000.0,86182000.0
5743,0.0,0.0,11842000.0,0.0,0.0,0.0
5744,0.0,63433000.0,0.0,0.0,0.0,0.0
5745,10096000.0,11280000.0,10971000.0,0.0,9086700.0,0.0
5746,41565000.0,28234000.0,53828000.0,30042000.0,19766000.0,13509000.0
5747,489240000.0,441950000.0,544390000.0,1026500000.0,922250000.0,825160000.0
5748,99243000.0,101700000.0,100600000.0,178750000.0,191680000.0,185280000.0
5749,136540000.0,102050000.0,164500000.0,378100000.0,256850000.0,260850000.0
5750,50184000.0,0.0,0.0,0.0,0.0,0.0
5751,562760000.0,639770000.0,510090000.0,786270000.0,905170000.0,1127200000.0
5752,32199000.0,35876000.0,34872000.0,62403000.0,48884000.0,55648000.0
5753,181070000.0,170900000.0,129860000.0,124750000.0,197830000.0,192640000.0
5754,337490000.0,346750000.0,340720000.0,334760000.0,577660000.0,587350000.0
5755,1350200000.0,2181800000.0,1723500000.0,1633900000.0,1677000000.0,1277300000.0
5756,25415000.0,16968000.0,19633000.0,31294000.0,19978000.0,24735000.0
5757,95290000.0,71156000.0,76443000.0,0.0,0.0,0.0
5758,479340000.0,429780000.0,464400000.0,728950000.0,883650000.0,848420000.0
5759,73410000.0,76408000.0,83239000.0,80507000.0,89151000.0,82262000.0
5760,0.0,27411000.0,21605000.0,46477000.0,0.0,30677000.0
5761,185350000.0,33956000.0,43485000.0,63980000.0,146190000.0,115770000.0
5762,248950000.0,176280000.0,168330000.0,86452000.0,125300000.0,161410000.0
5763,204170000.0,101470000.0,104660000.0,103690000.0,132110000.0,119230000.0
5764,544390000.0,257590000.0,239360000.0,307200000.0,321050000.0,258400000.0
5765,491950000.0,196330000.0,193430000.0,239740000.0,255960000.0,263320000.0
5766,1001600000.0,388130000.0,430010000.0,537130000.0,722180000.0,490200000.0
5767,733840000.0,357330000.0,276920000.0,350530000.0,402050000.0,417440000.0
5768,5448300.0,17996000.0,36747000.0,43884000.0,32125000.0,25689000.0
5769,560750000.0,643930000.0,502220000.0,633530000.0,717820000.0,803810000.0
5770,21.2,17.7,30.1,1040100000.0,201190000.0,157840000.0
5771,7742700.0,8331500.0,0.0,0.0,0.0,0.0
5772,126180000.0,168350000.0,104250000.0,161720000.0,152740000.0,180210000.0
5773,110430000.0,114120000.0,222070000.0,50282000.0,50848000.0,53677000.0
5774,139990000.0,156500000.0,143410000.0,51146000.0,99407000.0,63874000.0
5775,623580000.0,235290000.0,249080000.0,285130000.0,310770000.0,227030000.0
5776,1037600000.0,396880000.0,396160000.0,427480000.0,801070000.0,592520000.0
5777,52693000.0,52126000.0,42540000.0,56765000.0,40537000.0,38607000.0
5778,37013000.0,19988000.0,20029000.0,52376000.0,50162000.0,42834000.0
5779,35480000.0,20839000.0,55510000.0,10762000.0,7626400.0,7324100.0
5780,0.0,0.0,36829000.0,0.0,0.0,0.0
5781,43208000.0,27449000.0,38128000.0,25949000.0,15504000.0,34658000.0
5782,839270000.0,821660000.0,827070000.0,210540000.0,148810000.0,162630000.0
5783,129110000.0,245900000.0,107880000.0,66627000.0,99176000.0,75402000.0
5784,50687000.0,44134000.0,41191000.0,93028000.0,68690000.0,61971000.0
5785,0.7,0.7,46823000.0,8576100.0,7178100.0,6637700.0
5786,0.0,2192700.0,0.0,0.0,0.0,0.0
5787,75002000.0,81778000.0,75725000.0,74817000.0,54539000.0,58324000.0
5788,501710000.0,421510000.0,404970000.0,433570000.0,484600000.0,448840000.0
5789,0.0,15156000.0,23327000.0,16202000.0,7585600.0,0.0
5790,766210000.0,718730000.0,820010000.0,1600300000.0,1480100000.0,1436700000.0
5791,201170000.0,240610000.0,203190000.0,386250000.0,496020000.0,420920000.0
5792,661450000.0,638140000.0,704370000.0,1058500000.0,961810000.0,932120000.0
5793,0.0,0.0,15157000.0,0.0,0.0,0.0
5794,146620000.0,142980000.0,144640000.0,95194000.0,106860000.0,113680000.0
5795,51962000.0,38781000.0,60723000.0,69099000.0,54701000.0,49111000.0
5796,112660000.0,114030000.0,155490000.0,240980000.0,146100000.0,174360000.0
5797,148180000.0,136370000.0,116610000.0,245340000.0,199190000.0,232460000.0
5798,470160000.0,447950000.0,464250000.0,543360000.0,581230000.0,572480000.0
5799,712630000.0,1410100000.0,1662800000.0,601330000.0,1034400000.0,739510000.0
5800,26060000.0,21546000.0,13487000.0,21096000.0,20229000.0,32330000.0
5801,43424000.0,47136000.0,49262000.0,0.0,0.0,21563000.0
5802,94358000.0,81399000.0,121090000.0,62526000.0,32131000.0,42113000.0
5803,0.0,0.0,0.0,0.0,0.0,4500300.0
5804,0.0,0.0,0.0,0.0,0.0,12445000.0
5805,0.0,0.0,5790800.0,0.0,0.0,0.0
5806,169980000.0,181240000.0,221990000.0,211550000.0,155950000.0,157470000.0
5807,216890000.0,218480000.0,205500000.0,262880000.0,227890000.0,195920000.0
5808,2535300000.0,2686100000.0,2765000000.0,3770400000.0,3399700000.0,3132500000.0
5809,120310000.0,113490000.0,116430000.0,19658000.0,40449000.0,31666000.0
5810,0.0,0.0,0.0,0.0,0.0,10475000.0
5811,0.0,0.0,0.0,9424000.0,0.0,0.0
5812,0.0,0.0,0.0,0.0,5165600.0,0.0
5813,5850400000.0,6634800000.0,5976600000.0,3605700000.0,2540800000.0,3608600000.0
5814,345270000.0,341060000.0,503600000.0,16379000.0,3814600.0,24406000.0
5815,0.0,0.0,0.0,0.0,0.0,1932400.0
5816,0.0,0.0,0.0,0.0,0.0,43387000.0
5817,56339000.0,53546000.0,58508000.0,107690000.0,111430000.0,113530000.0
5818,216820000.0,230170000.0,222210000.0,303170000.0,310570000.0,331770000.0
5819,150700000.0,159890000.0,143390000.0,63438000.0,92765000.0,115840000.0
5820,22354000.0,23086000.0,21488000.0,100980000.0,107870000.0,94127000.0
5821,1454400000.0,1540200000.0,1549200000.0,420810000.0,749330000.0,794070000.0
5822,39367000.0,24288000.0,38672000.0,14959000.0,17610000.0,10657000.0
5823,0.0,11730000.0,12629000.0,26115000.0,0.0,0.0
5824,288440000.0,275130000.0,310740000.0,398100000.0,375000000.0,391860000.0
5825,30557000.0,18129000.0,22164000.0,31915000.0,19775000.0,21574000.0
5826,122860000.0,121150000.0,106090000.0,71884000.0,78517000.0,36414000.0
5827,0.0,0.0,0.0,4919900.0,0.0,0.0
5828,101540000.0,80359000.0,175340000.0,185040000.0,129250000.0,128240000.0
5829,128860000.0,107670000.0,149520000.0,148750000.0,119350000.0,125170000.0
5830,60904000.0,58033000.0,51799000.0,27112000.0,53249000.0,51721000.0
5831,0.0,0.0,0.0,0.0,6337300.0,0.0
5832,32589000.0,23219000.0,46859000.0,83247000.0,103410000.0,60606000.0
5833,17513000.0,16938000.0,18519000.0,42704000.0,34267000.0,50992000.0
5834,253460000.0,274480000.0,283920000.0,269860000.0,254920000.0,263550000.0
5835,847860000.0,752500000.0,908390000.0,1178500000.0,1135800000.0,1279600000.0
5836,88004000.0,112390000.0,29238000.0,35157000.0,50149000.0,32539000.0
5837,29341000.0,27454000.0,39490000.0,67932000.0,93878000.0,35896000.0
5838,0.0,0.0,0.0,0.0,0.0,2720500.0
5839,138820000.0,182730000.0,145640000.0,290290000.0,228800000.0,227910000.0
5840,86742000.0,120450000.0,155430000.0,280590000.0,184040000.0,242690000.0
5841,0.0,0.0,0.0,0.0,0.0,129010000.0
5842,0.0,0.0,0.0,0.0,0.0,108700000.0
5843,0.0,0.0,0.0,15861000.0,0.0,0.0
5844,151450000.0,148900000.0,156490000.0,127900000.0,141020000.0,117850000.0
5845,978720000.0,981350000.0,1045400000.0,630670000.0,637660000.0,641220000.0
5846,161540000.0,172410000.0,134800000.0,84807000.0,100250000.0,108270000.0
5847,842850000.0,871940000.0,577730000.0,569720000.0,593890000.0,700250000.0
5848,1668200000.0,938420000.0,845380000.0,828860000.0,613080000.0,1021600000.0
5849,16278000.0,41682000.0,46679000.0,12471000.0,11854000.0,9454600.0
5850,44329000.0,45597000.0,49373000.0,75052000.0,23684000.0,17826000.0
5851,276940000.0,647950000.0,702260000.0,207700000.0,315620000.0,258160000.0
5852,38894000.0,35071000.0,31517000.0,31086000.0,29139000.0,24399000.0
5853,0.0,9438400.0,0.0,0.0,0.0,0.0
5854,127670000.0,127910000.0,118380000.0,139230000.0,225430000.0,253460000.0
5855,139620000.0,148630000.0,124120000.0,0.0,0.0,25680000.0
5856,0.0,0.0,11004000.0,0.0,0.0,0.0
5857,34403000.0,31298000.0,29168000.0,72693000.0,35290000.0,30356000.0
5858,0.0,0.0,0.0,0.0,0.0,2752700.0
5859,182080000.0,145020000.0,197850000.0,232080000.0,215750000.0,171930000.0
5860,448260000.0,434720000.0,466670000.0,445240000.0,377760000.0,353390000.0
5861,360360000.0,359950000.0,536020000.0,538430000.0,371570000.0,399880000.0
5862,26612000.0,51953000.0,70459000.0,121410000.0,75329000.0,77150000.0
5863,0.0,22714000.0,30699000.0,97303000.0,64045000.0,95619000.0
5864,0.0,0.0,0.0,0.0,9318200.0,0.0
5865,0.0,0.0,0.0,0.0,0.0,6168900.0
5866,51940000.0,41162000.0,79842000.0,115680000.0,113730000.0,82183000.0
5867,224480000.0,232390000.0,161200000.0,655640000.0,439780000.0,520950000.0
5868,467290000.0,461770000.0,414990000.0,314030000.0,332570000.0,286880000.0
5869,0.0,0.0,0.0,0.0,0.0,7493000.0
5870,230550000.0,221110000.0,244560000.0,395960000.0,327720000.0,341330000.0
5871,48750000.0,51940000.0,42566000.0,0.0,12832000.0,0.0
5872,2154100000.0,2083100000.0,2451700000.0,3657300000.0,2970600000.0,2758400000.0
5873,87690000.0,103540000.0,101160000.0,132270000.0,76275000.0,85922000.0
5874,187020000.0,196880000.0,170600000.0,135690000.0,203400000.0,212540000.0
5875,280990000.0,278460000.0,211480000.0,145480000.0,177580000.0,138910000.0
5876,2331300000.0,2315100000.0,2322700000.0,3084200000.0,2759300000.0,2918000000.0
5877,208670000.0,160730000.0,275150000.0,184140000.0,152410000.0,194770000.0
5878,46437000.0,48525000.0,55771000.0,75628000.0,78143000.0,73007000.0
5879,58630000.0,54748000.0,78979000.0,83686000.0,77447000.0,62069000.0
5880,0.0,0.0,0.0,0.0,6056100.0,0.0
5881,0.0,9349200.0,10666000.0,37950000.0,10274000.0,8450400.0
5882,57738000.0,60271000.0,67804000.0,0.0,57186000.0,45323000.0
5883,83229000.0,94931000.0,111710000.0,129020000.0,131860000.0,119270000.0
5884,0.0,0.0,0.0,0.0,0.0,75562.0
5885,176100000.0,174240000.0,144980000.0,143270000.0,165290000.0,169150000.0
5886,0.0,0.0,0.0,0.0,11675000.0,14003000.0
5887,10954000.0,11982000.0,45335000.0,0.0,11384000.0,0.0
5888,0.0,0.0,0.0,0.0,0.0,3169400.0
5889,0.0,0.0,0.0,0.0,10525000.0,0.0
5890,67723000.0,45192000.0,81095000.0,39184000.0,44116000.0,50700000.0
5891,36864000.0,30695000.0,46777000.0,21747000.0,18705000.0,25598000.0
5892,236080000.0,187430000.0,245120000.0,486410000.0,326310000.0,370070000.0
5893,0.0,0.0,0.0,0.0,0.0,6693900.0
5894,27480000.0,23665000.0,34123000.0,28311000.0,23873000.0,38930000.0
5895,26112000.0,18862000.0,27288000.0,0.0,0.0,31726000.0
5896,0.0,0.0,10765000.0,0.0,0.0,0.0
5897,99693000.0,45604000.0,28711000.0,53763000.0,109590000.0,73800000.0
5898,696630000.0,603220000.0,681900000.0,1272600000.0,1055300000.0,1048700000.0
5899,16190000.0,9896100.0,14392000.0,0.0,0.0,7261400.0
5900,326610000.0,366840000.0,380070000.0,408330000.0,284010000.0,314630000.0
5901,996320000.0,2789200000.0,3731100000.0,1204800000.0,2061500000.0,996430000.0
5902,125020000.0,53413000.0,55306000.0,46851000.0,63080000.0,61675000.0
5903,89384000.0,111760000.0,104490000.0,42956000.0,74743000.0,51426000.0
5904,28398000.0,29055000.0,38793000.0,60523000.0,0.0,21734000.0
5905,173540000.0,130760000.0,135270000.0,95951000.0,92066000.0,91181000.0
5906,255480000.0,231110000.0,228570000.0,250820000.0,156490000.0,152940000.0
5907,42709000.0,42686000.0,49173000.0,42164000.0,30210000.0,29404000.0
5908,101360000.0,87354000.0,96831000.0,0.0,0.0,0.0
5909,15.1,15.1,576630000.0,100450000.0,69359000.0,225780000.0
5910,0.0,0.0,0.0,0.0,118100000.0,0.0
5911,20830000.0,28642000.0,0.0,0.0,0.0,0.0
5912,81792000.0,81257000.0,132770000.0,80190000.0,59792000.0,53106000.0
5913,0.0,0.0,0.0,0.0,0.0,2232300.0
5914,12783000.0,10978000.0,14096000.0,12509000.0,9861600.0,8870800.0
5915,0.0,0.0,0.0,0.0,4264300.0,0.0
5916,217640000.0,208350000.0,216720000.0,44996000.0,37221000.0,43135000.0
5917,274220000.0,223570000.0,316590000.0,383340000.0,351770000.0,390360000.0
5918,79123000.0,53594000.0,84097000.0,50362000.0,57813000.0,66945000.0
5919,39960000.0,27621000.0,48657000.0,11789000.0,0.0,15040000.0
5920,0.0,0.0,14213000.0,0.0,0.0,0.0
5921,0.0,0.0,0.0,0.0,26371000.0,0.0
5922,568280000.0,708120000.0,272320000.0,198370000.0,330810000.0,426060000.0
5923,101970000.0,107120000.0,127260000.0,121330000.0,56747000.0,53525000.0
5924,0.0,0.0,0.0,15045000.0,0.0,0.0
5925,75857000.0,84195000.0,94929000.0,125740000.0,78099000.0,93755000.0
5926,26100000.0,0.0,18839000.0,12863000.0,13924000.0,13715000.0
5927,80263000.0,84503000.0,146040000.0,133300000.0,94286000.0,67715000.0
5928,3299900.0,0.0,0.0,0.0,0.0,0.0
5929,72558000.0,56551000.0,62191000.0,78894000.0,77134000.0,73340000.0
5930,58413000.0,46634000.0,78881000.0,68200000.0,52887000.0,57782000.0
5931,55099000.0,0.0,50649000.0,0.0,59088000.0,67750000.0
5932,1557500000.0,1538300000.0,1604000000.0,1469600000.0,1161400000.0,1096100000.0
5933,0.0,0.0,20476000.0,0.0,0.0,0.0
5934,112420000.0,101200000.0,151020000.0,167110000.0,133780000.0,135900000.0
5935,788780000.0,790650000.0,1028200000.0,979410000.0,747270000.0,889250000.0
5936,132310000.0,149730000.0,238080000.0,253490000.0,157610000.0,136230000.0
5937,860390000.0,816800000.0,943020000.0,1067500000.0,1218600000.0,921960000.0
5938,39133000.0,43013000.0,42348000.0,58019000.0,59150000.0,66032000.0
5939,0.0,0.0,0.0,0.0,0.0,29611000.0
5940,54925000.0,62757000.0,72968000.0,136610000.0,59234000.0,33517000.0
5941,588580000.0,641440000.0,540490000.0,376140000.0,317990000.0,312810000.0
5942,247330000.0,323390000.0,249630000.0,277240000.0,301810000.0,277510000.0
5943,38630000.0,26966000.0,21360000.0,32486000.0,30498000.0,19160000.0
5944,196780000.0,182740000.0,279340000.0,384270000.0,256640000.0,311800000.0
5945,9276100.0,32579000.0,25025000.0,77710000.0,45444000.0,16973000.0
5946,0.0,0.0,0.0,27681000.0,0.0,0.0
5947,180210000.0,167930000.0,203000000.0,305110000.0,210350000.0,218290000.0
5948,897410000.0,867980000.0,860910000.0,1183600000.0,967430000.0,938990000.0
5949,49060000.0,48217000.0,56544000.0,90155000.0,67447000.0,65423000.0
5950,637580000.0,555080000.0,610240000.0,563060000.0,646080000.0,671070000.0
5951,931580000.0,648120000.0,629530000.0,783490000.0,588630000.0,564430000.0
5952,0.0,15923000.0,31326000.0,37344000.0,20066000.0,0.0
5953,623170000.0,224030000.0,245220000.0,325500000.0,304610000.0,346170000.0
5954,50419000.0,64418000.0,73998000.0,81703000.0,77786000.0,42661000.0
5955,749910000.0,804380000.0,897550000.0,1438100000.0,1267000000.0,1222400000.0
5956,0.0,0.0,0.0,21488000.0,8636600.0,0.0
5957,70453000.0,75828000.0,68509000.0,66221000.0,37453000.0,36761000.0
5958,0.0,0.0,0.0,0.0,0.0,24140000.0
5959,13241000.0,8991700.0,24978000.0,0.0,9077600.0,6365900.0
5960,0.0,0.0,0.0,12873000.0,0.0,0.0
5961,0.0,0.0,19941000.0,21634000.0,16978000.0,23304000.0
5962,98723000.0,39546000.0,30910000.0,36198000.0,43148000.0,51519000.0
5963,0.0,0.0,0.0,0.0,0.0,17588000.0
5964,0.0,0.0,0.0,0.0,745350.0,0.0
5965,0.0,0.0,0.0,0.0,0.0,13853000.0
5966,361250000.0,317940000.0,381650000.0,472230000.0,440240000.0,400200000.0
5967,393010000.0,507730000.0,500280000.0,471110000.0,599450000.0,604110000.0
5968,35523000.0,28099000.0,61302000.0,151000000.0,88465000.0,88338000.0
5969,561660000.0,572550000.0,509490000.0,676170000.0,817270000.0,773070000.0
5970,311700000.0,356480000.0,310020000.0,394880000.0,339800000.0,615660000.0
5971,359220000.0,391270000.0,390590000.0,364150000.0,427230000.0,381790000.0
5972,0.0,0.0,0.0,0.0,0.0,11067000.0
5973,45320000.0,47946000.0,41698000.0,52485000.0,69178000.0,99466000.0
5974,453540000.0,445290000.0,471540000.0,323720000.0,354700000.0,305900000.0
5975,515800000.0,562740000.0,541750000.0,409430000.0,401200000.0,406860000.0
5976,0.0,0.0,0.0,0.0,0.0,9127100.0
5977,45585000.0,80565000.0,35455000.0,0.0,22628000.0,18720000.0
5978,219350000.0,208530000.0,176140000.0,168210000.0,96166000.0,161230000.0
5979,8933300.0,9712300.0,12727000.0,0.0,0.0,0.0
5980,64988000.0,64205000.0,46982000.0,72321000.0,79582000.0,73323000.0
5981,32691000.0,33556000.0,32296000.0,22909000.0,31869000.0,38545000.0
5982,851200000.0,1895600000.0,1227300000.0,923680000.0,1289100000.0,1077600000.0
5983,73840000.0,96930000.0,150310000.0,173930000.0,176330000.0,193890000.0
5984,0.0,16422000.0,23813000.0,20834000.0,0.0,17072000.0
5985,0.0,0.0,0.0,0.0,3208500.0,0.0
5986,0.0,0.0,0.0,0.0,0.0,5976000.0
5987,34114000.0,31690000.0,30268000.0,11820000.0,9371700.0,15726000.0
5988,388310000.0,377140000.0,366990000.0,392340000.0,275530000.0,235870000.0
5989,77617000.0,60464000.0,76181000.0,70718000.0,59992000.0,45576000.0
5990,12377000.0,0.0,0.0,0.0,0.0,0.0
5991,3823200.0,3957000.0,4415300.0,23132000.0,6722800.0,13990000.0
5992,291350000.0,772990000.0,858720000.0,612750000.0,942250000.0,368400000.0
5993,621630000.0,566830000.0,584680000.0,535760000.0,570720000.0,604160000.0
5994,43580000.0,51146000.0,54490000.0,60922000.0,61647000.0,55393000.0
5995,76314000.0,93358000.0,146610000.0,271050000.0,177340000.0,133020000.0
5996,0.0,0.0,0.0,0.0,2936900.0,0.0
5997,17086000.0,19339000.0,17589000.0,0.0,23989000.0,24573000.0
5998,0.0,0.0,27413000.0,41196000.0,40535000.0,34880000.0
5999,525840000.0,477920000.0,459310000.0,80290000.0,98849000.0,90677000.0
6000,45322000.0,41639000.0,72214000.0,0.0,0.0,0.0
6001,39141000.0,37762000.0,33023000.0,0.0,22700000.0,21765000.0
6002,59246000.0,53747000.0,88560000.0,96525000.0,117610000.0,123880000.0
6003,29382000.0,0.0,13663000.0,28399000.0,36153000.0,27433000.0
6004,0.0,0.0,0.0,10195000.0,0.0,0.0
6005,162630000.0,147100000.0,192860000.0,233240000.0,166140000.0,188780000.0
6006,930140000.0,803860000.0,956270000.0,700760000.0,570850000.0,545630000.0
6007,103250000.0,81663000.0,78601000.0,132280000.0,150160000.0,171410000.0
6008,0.0,0.0,0.0,0.0,0.0,4381900.0
6009,1680000000.0,1459400000.0,2239000000.0,1553700000.0,1110100000.0,1160700000.0
6010,26615000.0,33448000.0,25870000.0,0.0,0.0,0.0
6011,65712000.0,78629000.0,65011000.0,81166000.0,70020000.0,73582000.0
6012,321480000.0,285980000.0,309980000.0,473900000.0,436170000.0,429950000.0
6013,44646000.0,77962000.0,154090000.0,109690000.0,178480000.0,51059000.0
6014,45136000.0,43103000.0,55264000.0,31490000.0,59897000.0,56357000.0
6015,1410300000.0,2231700000.0,1145700000.0,1133500000.0,1183900000.0,1553500000.0
6016,0.0,0.0,0.0,0.0,0.0,11468000.0
6017,0.0,0.0,0.0,0.0,10432000.0,0.0
6018,32015000.0,40467000.0,30931000.0,16530000.0,29835000.0,33509000.0
6019,136390000.0,100350000.0,100840000.0,87364000.0,105260000.0,86997000.0
6020,0.0,0.0,0.0,0.0,0.0,6149000.0
6021,319090000.0,300230000.0,367630000.0,174450000.0,165320000.0,142970000.0
6022,55824000.0,52330000.0,47579000.0,75989000.0,70914000.0,77031000.0
6023,42173000.0,41861000.0,43639000.0,39783000.0,46070000.0,66798000.0
6024,41244000.0,49434000.0,67255000.0,106760000.0,36855000.0,59233000.0
6025,0.0,0.0,0.0,0.0,0.0,14831000.0
6026,12387000.0,17302000.0,19456000.0,7057200.0,6764100.0,8847100.0
6027,0.0,0.0,0.0,14129000.0,0.0,21731000.0
6028,52445000.0,57043000.0,67310000.0,23584000.0,66936000.0,71340000.0
6029,13858000.0,15706000.0,26717000.0,41096000.0,38659000.0,38638000.0
6030,285390000.0,290020000.0,264160000.0,191440000.0,301200000.0,313530000.0
6031,96069000.0,118390000.0,65391000.0,80407000.0,95029000.0,74972000.0
6032,0.0,0.0,0.0,4506700.0,0.0,0.0
6033,3916900.0,4580700.0,11273000.0,24180000.0,9441400.0,6069200.0
6034,9027100.0,0.0,8628300.0,13954000.0,13060000.0,11521000.0
6035,56230000.0,73944000.0,62892000.0,156640000.0,100350000.0,99884000.0
6036,476740000.0,414390000.0,563660000.0,759790000.0,593820000.0,596480000.0
6037,0.0,0.0,0.0,0.0,0.0,11531000.0
6038,140770000.0,139290000.0,200380000.0,240400000.0,151940000.0,199160000.0
6039,1378800000.0,1375500000.0,1579300000.0,676200000.0,768600000.0,594830000.0
6040,43468000.0,61746000.0,39996000.0,148540000.0,132850000.0,131240000.0
6041,845340000.0,859600000.0,844610000.0,726610000.0,956090000.0,851250000.0
6042,12421000.0,10766000.0,15613000.0,26086000.0,14994000.0,18010000.0
6043,78467000.0,43429000.0,35185000.0,53480000.0,51520000.0,55546000.0
6044,64105000.0,55703000.0,63943000.0,54183000.0,49675000.0,47914000.0
6045,91770000.0,91536000.0,117840000.0,122980000.0,76339000.0,87603000.0
6046,0.0,0.0,0.0,0.0,1354000.0,0.0
6047,157340000.0,123770000.0,151050000.0,171020000.0,125950000.0,141550000.0
6048,319250000.0,350500000.0,331950000.0,279120000.0,402340000.0,488220000.0
6049,183910000.0,191600000.0,262910000.0,419290000.0,359760000.0,438440000.0
6050,276200000.0,247520000.0,260260000.0,60057000.0,53325000.0,63788000.0
6051,275260000.0,222510000.0,236240000.0,267430000.0,287050000.0,245610000.0
6052,49978000.0,45665000.0,51016000.0,60353000.0,54414000.0,66633000.0
6053,82064000.0,71618000.0,54952000.0,44329000.0,50213000.0,39006000.0
6054,125780000.0,79383000.0,120660000.0,39618000.0,52415000.0,39052000.0
6055,112990000.0,132960000.0,103820000.0,154420000.0,125960000.0,116360000.0
6056,56056000.0,63596000.0,70298000.0,34739000.0,58843000.0,49125000.0
6057,74591000.0,106850000.0,91557000.0,159720000.0,120980000.0,122860000.0
6058,47358000.0,39139000.0,67831000.0,46802000.0,36574000.0,46285000.0
6059,53373000.0,28850000.0,30496000.0,32714000.0,30600000.0,28382000.0
6060,52043000.0,43979000.0,52880000.0,60318000.0,40295000.0,47051000.0
6061,62460000.0,43838000.0,49068000.0,42290000.0,34257000.0,41195000.0
6062,4310600.0,0.0,0.0,0.0,0.0,0.0
6063,11238000.0,8617100.0,8915900.0,0.0,11674000.0,0.0
6064,0.0,0.0,0.0,0.0,0.0,3859100.0
6065,11601000.0,11211000.0,17397000.0,9213600.0,7900200.0,0.0
6066,57861000.0,71557000.0,51293000.0,84459000.0,91386000.0,72773000.0
6067,815530000.0,611440000.0,484790000.0,738240000.0,650680000.0,410030000.0
6068,103900000.0,97173000.0,91836000.0,114710000.0,69208000.0,73205000.0
6069,104550000.0,132700000.0,103980000.0,93326000.0,67825000.0,73354000.0
6070,0.0,0.0,37524000.0,82321000.0,38993000.0,54075000.0
6071,1908300000.0,1842800000.0,1798000000.0,1675200000.0,1207900000.0,1208700000.0
6072,87392000.0,59162000.0,98090000.0,116750000.0,133410000.0,160080000.0
6073,21768000.0,13546000.0,26315000.0,27310000.0,19066000.0,26012000.0
6074,28556000.0,16347000.0,17481000.0,0.0,0.0,0.0
6075,0.0,0.0,0.0,0.0,0.0,5117600.0
6076,0.0,26365000.0,30072000.0,23661000.0,35134000.0,42023000.0
6077,419800000.0,495220000.0,415600000.0,335080000.0,400040000.0,387060000.0
6078,126160000.0,150400000.0,130260000.0,101560000.0,77743000.0,69025000.0
6079,0.0,0.0,0.0,0.0,44230000.0,49878000.0
6080,2909300.0,0.0,0.0,0.0,0.0,0.0
6081,24978000.0,22931000.0,27694000.0,0.0,15586000.0,12849000.0
6082,5096000.0,7385600.0,14535000.0,0.0,0.0,0.0
6083,0.0,0.0,10880000.0,0.0,0.0,0.0
6084,0.0,0.0,0.0,0.0,4733300.0,0.0
6085,14274000.0,16003000.0,19282000.0,0.0,17078000.0,20108000.0
6086,78282000.0,97494000.0,104540000.0,288070000.0,232200000.0,256560000.0
6087,0.0,0.0,0.0,0.0,2706400.0,0.0
6088,188200000.0,171580000.0,169970000.0,166160000.0,130420000.0,122910000.0
6089,553410000.0,614370000.0,598210000.0,506280000.0,656950000.0,581850000.0
6090,74263000.0,80898000.0,88841000.0,102410000.0,89113000.0,71394000.0
6091,557000000.0,611140000.0,548730000.0,99138000.0,820820000.0,671230000.0
6092,0.0,0.0,0.0,0.0,0.0,5608300.0
6093,130450000.0,445800000.0,897150000.0,336750000.0,428470000.0,226580000.0
6094,0.0,0.0,5327100.0,0.0,0.0,0.0
6095,43341000.0,31369000.0,35723000.0,46651000.0,42946000.0,55326000.0
6096,0.0,0.0,0.0,18015000.0,0.0,12449000.0
6097,187770000.0,174760000.0,223310000.0,194070000.0,199990000.0,204120000.0
6098,46796000.0,34586000.0,54883000.0,0.0,0.0,28360000.0
6099,31761000.0,32761000.0,47252000.0,58103000.0,43778000.0,35053000.0
